id,cid,usn,ease,ivl,lastIvl,factor,time,type
1752779154794,1724592142472,2115,3,-720,-120,1300,4104,2
1752779165011,1724592139832,2115,1,-120,1,1300,10214,1
1752779167161,1724592143516,2115,3,187,72,1310,2144,1
1752779182244,1724592138790,2115,3,57,24,1310,15071,1
1752779209594,1724592138331,2115,3,13,5,1300,4116,1
1752779212081,1724592139788,2115,3,3,1,1310,2485,1
1752779220988,1724592137183,2115,1,-120,33,1300,8896,1
1752779223677,1724592139806,2115,3,4,1,1310,2683,1
1752779226662,1724592146661,2115,3,257,100,1310,2979,1
1752779230604,1724592139539,2115,3,19,9,1300,3939,1
1752779232736,1724592142082,2115,3,-720,-120,1300,2131,2
1752779240062,1724592139590,2115,3,9,4,1300,7323,1
1752779243065,1724592139838,2115,3,3,1,1310,2999,1
1752779249168,1724592138628,2115,1,-120,31,1300,6099,1
1752779252801,1724592138562,2115,3,9,3,1300,3627,1
1752779258086,1724592139620,2115,3,12,4,1310,5280,1
1752779261029,1724592139635,2115,3,9,4,1310,2938,1
1752779263237,1724592139815,2115,3,3,1,1310,2204,1
1752779278107,1724592143162,2115,3,194,77,1310,14865,1
1752779285200,1724592139835,2115,3,3,1,1310,7083,1
1752779287031,1724592137251,2115,3,15,-720,1300,1827,2
1752779290707,1724592146334,2115,3,-720,-120,1300,3671,2
1752779296992,1724592139832,2115,3,-720,-120,1300,6283,2
1752779301037,1724592137437,2115,3,17,-720,1300,4041,2
1752779309876,1724592138982,2115,3,16,7,1300,8831,1
1752779311166,1724592145854,2115,3,136,54,1310,1284,1
1752779316913,1724592139826,2115,3,4,1,1310,5743,1
1752779321241,1724592139818,2115,3,3,1,1310,4323,1
1752779322988,1724592144137,2115,3,33,-720,1300,1742,2
1752779325574,1724592137183,2115,3,-720,-120,1300,2571,2
1752779327374,1724592138628,2115,3,-720,-120,1300,1797,2
1752779331456,1724592139876,2115,3,-1800,-600,0,4078,0
1752779333113,1724592138931,2115,3,11,-720,1300,1654,2
1752779335580,1724592139797,2115,3,1,-720,1300,2460,2
1752779336869,1724592139858,2115,3,1,-1800,1310,1286,0
1752779338034,1724592139850,2115,3,1,-1800,1310,1159,0
1752779339431,1724592139847,2115,3,1,-1800,1310,1389,0
1752779342023,1724592137207,2115,3,16,-720,1300,2587,2
1752779347639,1724592138727,2115,3,4,-720,1300,5609,2
1752779349948,1724592145262,2115,3,29,-720,1300,2306,2
1752779351766,1724592143876,2115,3,31,-720,1300,1811,2
1752779353124,1724592139861,2115,3,1,-1800,1310,1354,0
1752779357630,1724592139608,2115,3,2,-720,1300,4500,2
1752779358745,1724592139853,2115,3,1,-1800,1310,1112,0
1752779360380,1724592139844,2115,3,1,-1800,1310,1633,0
1752779361655,1724592145181,2115,3,10,-720,1300,1271,2
1752779365017,1724592139864,2115,3,1,-1800,1310,3357,0
1752779366775,1724592142472,2115,3,9,-720,1300,1754,2
1752779371518,1724592142082,2115,3,44,-720,1300,4740,2
1752779374765,1724592146334,2115,3,1,-720,1300,3245,2
1752779375991,1724592137183,2115,3,16,-720,1300,1223,2
1752779377449,1724592138628,2115,3,15,-720,1300,1451,2
1752779384209,1724592139832,2115,3,1,-720,1300,6757,2
1752779385549,1724592139873,2115,3,1,-1800,1310,1337,0
1752779387689,1724592139870,2115,3,1,-1800,1310,2135,0
1752779461996,1724592139879,2116,3,1,-1800,1310,2810,0
1752839103076,1724592139867,2118,3,1,-1800,1310,7691,0
1752839106968,1724592139882,2118,3,1,-1800,1310,3880,0
1752839109667,1724592139888,2118,3,1,-1800,1310,2696,0
1752839113584,1724592139885,2118,3,1,-1800,1310,3911,0
1752839118345,1724592139876,2118,3,1,-1800,1310,4759,0
1752839416540,1724592139891,2118,1,-60,-60,0,60000,0
1752839498626,1724592139894,2118,1,-60,-60,0,3899,0
1752839501338,1724592139891,2118,3,-600,-60,0,2706,0
1752839603013,1724592139897,2118,1,-60,-60,0,4866,0
1752839605264,1724592139894,2118,3,-600,-60,0,2233,0
1752839614896,1724592139900,2118,3,-600,-60,0,9628,0
1752839624979,1724592139903,2118,1,-60,-60,0,10077,0
1752878707563,1724592139897,2120,1,-60,-60,0,7639,0
1752878711041,1724592139903,2120,3,-600,-60,0,3471,0
1752878714086,1724592139891,2120,3,-1800,-600,0,3042,0
1752878719426,1724592139894,2120,3,-1800,-600,0,5337,0
1752878722340,1724592139900,2120,3,-1800,-600,0,2909,0
1752878724961,1724592143537,2120,3,168,65,1300,2615,1
1752878729024,1724592139797,2120,3,4,1,1300,4061,1
1752878735706,1724592139692,2120,3,9,4,1310,6679,1
1752878737486,1724592139853,2120,3,4,1,1310,1778,1
1752878742938,1724592139707,2120,3,8,3,1310,5449,1
1752878747064,1724592147630,2120,3,90,37,1300,4125,1
1752878750166,1724592139844,2120,3,3,1,1310,3099,1
1752878760505,1724592141209,2120,1,-120,9,1300,10337,1
1752878776356,1724592139680,2120,3,9,4,1310,15838,1
1752878780210,1724592139897,2120,3,-600,-60,0,3852,0
1752878791560,1724592139873,2120,3,4,1,1310,11347,1
1752878800545,1724592139743,2120,3,7,3,1310,8983,1
1752878805072,1724592139179,2120,3,28,12,1300,4524,1
1752878809109,1724592139644,2120,1,-120,4,1300,4010,1
1752878813819,1724592139353,2120,3,28,12,1300,4708,1
1752878817907,1724592139832,2120,1,-120,1,1300,4084,1
1752878831233,1724592144527,2120,3,60,26,1300,13313,1
1752878836251,1724592139695,2120,3,12,4,1310,5012,1
1752878841636,1724592141905,2120,3,137,58,1300,5383,1
1752878846339,1724592137599,2120,3,57,22,1300,4698,1
1752878853598,1724592138064,2120,1,-120,13,1300,7253,1
1752878855473,1724592139864,2120,3,3,1,1310,1872,1
1752878859983,1724592138913,2120,1,-120,12,1300,4507,1
1752878864541,1724592139155,2120,1,-120,12,1300,4555,1
1752878885101,1724592139746,2120,1,-120,3,1300,18813,1
1752878891398,1724592138505,2120,3,83,32,1310,6295,1
1752878896292,1724592138862,2120,1,-120,19,1300,4890,1
1752878898789,1724592141209,2120,3,-720,-120,1300,2493,2
1752878906889,1724592139704,2120,3,8,3,1310,8096,1
1752878912391,1724592139215,2120,3,41,17,1310,5499,1
1752878917389,1724592144791,2120,3,48,19,1300,4997,1
1752878929566,1724592147663,2120,1,-120,11,1300,12174,1
1752878935263,1724592139879,2120,3,4,1,1310,5695,1
1752878939211,1724592147216,2120,3,243,94,1300,3945,1
1752878945081,1724592145352,2120,3,108,45,1300,5867,1
1752878947322,1724592139644,2120,3,-720,-120,1300,2239,2
1752878957183,1724592139832,2120,3,-720,-120,1300,9858,2
1752878968566,1724592139614,2120,3,9,4,1300,11381,1
1752878971076,1724592146173,2120,3,125,52,1310,2509,1
1752878974907,1724592139128,2120,3,44,18,1310,3829,1
1752878981470,1724592146436,2120,3,148,61,1300,6559,1
1752878988300,1724592139749,2120,3,9,3,1310,6828,1
1752878993442,1724592138064,2120,3,-720,-120,1300,5140,2
1752879000251,1724592138913,2120,3,-720,-120,1300,6807,2
1752879002721,1724592139155,2120,3,-720,-120,1300,2468,2
1752879005081,1724592148195,2120,3,256,106,1310,2357,1
1752879007641,1724592146598,2120,3,248,100,1310,2552,1
1752879012484,1724592143069,2120,3,186,74,1300,4841,1
1752879028065,1724592139072,2120,3,46,19,1310,15579,1
1752879030899,1724592143927,2120,3,145,60,1300,2831,1
1752879035458,1724592138862,2120,3,-720,-120,1300,4556,2
1752879047885,1724592139746,2120,3,-720,-120,1300,12426,2
1752879063552,1724592144449,2120,3,166,64,1310,15665,1
1752879072139,1724592147663,2120,3,-720,-120,1300,8586,2
1752879074519,1724592139689,2120,3,10,4,1310,2377,1
1752879076612,1724592139847,2120,3,3,1,1310,2092,1
1752935927957,1724592139903,2121,3,-1800,-600,0,2814,0
1752935931826,1724592139897,2121,3,-1800,-600,0,3862,0
1752935934706,1724592141209,2121,3,4,-720,1300,2877,2
1752935944996,1724592139832,2121,3,1,-720,1300,10286,2
1752935953761,1724592138064,2121,3,6,-720,1300,8761,2
1752935957072,1724592139746,2121,3,1,-720,1300,3308,2
1752935960047,1724592139644,2121,3,2,-720,1300,2972,2
1752935962473,1724592138862,2121,3,9,-720,1300,2423,2
1752935964671,1724592147663,2121,3,5,-720,1300,2192,2
1752935966902,1724592139155,2121,3,6,-720,1300,2227,2
1752935976816,1724592138913,2121,3,6,-720,1300,9911,2
1752935978552,1724592139891,2121,3,1,-1800,1310,1733,0
1752935984312,1724592139894,2121,3,1,-1800,1310,5755,0
1752935986060,1724592139900,2121,3,1,-1800,1310,1742,0
1752936038381,1724592139906,2121,1,-60,-60,0,52304,0
1752936171964,1724592139906,2122,3,-600,-60,0,2307,0
1752936263994,1724592139909,2122,1,-60,-60,0,11946,0
1752936280634,1724592139912,2122,3,-600,-60,0,16594,0
1752936345426,1724592139915,2122,1,-60,-60,0,24434,0
1752936459390,1724592139909,2122,1,-60,-60,0,60000,0
1752936463857,1724592139915,2122,3,-600,-60,0,4463,0
1752936478325,1724592139918,2122,3,-600,-60,0,14463,0
1752936555320,1724592139909,2122,1,-60,-60,0,3119,0
1752936558951,1724592139921,2122,1,-60,-60,0,3605,0
1752936613411,1724592139924,2122,3,-600,-60,0,54450,0
1752936708004,1724592139927,2122,1,-60,-60,0,8501,0
1752936725972,1724592139909,2122,3,-600,-60,0,17959,0
1752936729172,1724592139921,2122,3,-600,-60,0,3198,0
1752936752342,1724592139930,2122,3,-600,-60,0,23163,0
1752936822603,1724592139933,2122,1,-60,-60,0,15686,0
1752936827277,1724592139927,2122,3,-600,-60,0,4665,0
1752936828949,1724592139906,2122,3,-1800,-600,0,1667,0
1752936910640,1724592139936,2122,1,-60,-60,0,21730,0
1752936914383,1724592139912,2122,3,-1800,-600,0,3737,0
1752936916293,1724592139933,2122,3,-600,-60,0,1906,0
1752937022853,1724592139936,2122,3,-600,-60,0,4598,0
1752937026166,1724592139939,2122,1,-60,-60,0,3302,0
1752937040283,1724592139942,2122,3,-600,-60,0,14112,0
1752937068201,1724592139945,2122,1,-60,-60,0,27916,0
1752937086222,1724592139948,2122,3,-600,-60,0,18018,0
1752937093273,1724592138436,2122,3,60,25,1300,7047,1
1752937100124,1724592139939,2122,3,-600,-60,0,6848,0
1752937225438,1724592142691,2122,3,33,13,1300,5656,1
1752937229479,1724592139945,2122,3,-600,-60,0,4025,0
1752937231891,1724592139915,2122,3,-1800,-600,0,2407,0
1752937233671,1724592139918,2122,3,-1800,-600,0,1778,0
1752937237833,1724592139683,2122,3,12,4,1310,4153,1
1752937244919,1724592142064,2122,1,-120,7,1300,7080,1
1752937248730,1724592141233,2122,3,9,3,1310,3806,1
1752937251316,1724592137806,2122,3,76,31,1300,2581,1
1752937290286,1724592138487,2122,1,-120,12,1300,38961,1
1752937296732,1724592138811,2122,3,20,9,1300,6440,1
1752937299344,1724592144995,2122,3,162,62,1310,2599,1
1752937306979,1724592139677,2122,1,-120,4,1300,7629,1
1752937310972,1724592139924,2122,3,-1800,-600,0,3990,0
1752937313294,1724592139701,2122,3,7,3,1310,2320,1
1752937317539,1724592139668,2122,3,11,4,1310,4241,1
1752937319810,1724592139737,2122,3,8,3,1310,2268,1
1752937329436,1724592100052,2122,1,-120,48,1300,9620,1
1752937332149,1724592139909,2122,3,-1800,-600,0,2707,0
1752937338941,1724592144281,2122,3,175,67,1310,6786,1
1752937362230,1724592144326,2122,1,-120,65,1300,23284,1
1752937365731,1724592145596,2122,3,141,55,1310,3496,1
1752937380551,1724592143189,2122,1,-120,29,1300,14812,1
1752937386123,1724592142064,2122,3,-720,-120,1300,5556,2
1752937391556,1724592146361,2122,3,118,49,1300,5425,1
1752937394315,1724592139629,2122,3,7,3,1300,2752,1
1752937403034,1724592139850,2122,3,3,1,1310,8716,1
1752937408691,1724592139921,2122,3,-1800,-600,0,5653,0
1752937411018,1724592145208,2122,3,8,3,1300,2317,1
1752937413219,1724592139858,2122,3,4,1,1310,1686,1
1752937416725,1724592137168,2122,3,56,23,1300,3498,1
1752937420028,1724592099495,2122,3,77,32,1300,3295,1
1752937427986,1724592144413,2122,1,-120,24,1300,7954,1
1752937430440,1724592138487,2122,3,-720,-120,1300,2448,2
1752937432487,1724592139930,2122,3,-1800,-600,0,2042,0
1752937439378,1724592139719,2122,1,-120,3,1300,6888,1
1752937440974,1724592139677,2122,3,-720,-120,1300,1593,2
1752937444205,1724592139927,2122,3,-1800,-600,0,3227,0
1752937466059,1724592139398,2122,1,-120,11,1300,21851,1
1752937467411,1724592100052,2122,3,-720,-120,1300,1349,2
1752937469594,1724592136410,2122,3,110,46,1310,2175,1
1752937472417,1724592141239,2122,3,8,3,1310,2819,1
1752937482979,1724592136494,2122,1,-120,46,1300,10559,1
1752937485213,1724592141236,2122,3,8,3,1310,2229,1
1752937488139,1724592139861,2122,3,3,1,1310,2922,1
1752937493584,1724592139152,2122,3,38,16,1300,5437,1
1752937499207,1724592144326,2122,3,-720,-120,1300,5614,2
1752937502084,1724592139870,2122,3,3,1,1310,2874,1
1752937512101,1724592142349,2122,1,-120,18,1300,10009,1
1752937521881,1724592144194,2122,3,172,69,1310,9775,1
1752937527744,1724592143189,2122,3,-720,-120,1300,5859,2
1752937530672,1724592138697,2122,3,76,31,1310,2916,1
1752937533613,1724592141227,2122,3,8,4,1310,2930,1
1752937538645,1724592138499,2122,3,77,32,1310,5026,1
1752937556274,1724592138514,2122,1,-120,32,1300,17624,1
1752937557735,1724592139933,2122,3,-1800,-600,0,1452,0
1752937565161,1724592144413,2122,3,-720,-120,1300,7425,2
1752937572189,1724592138418,2122,1,-120,13,1300,7020,1
1752937575306,1724592139719,2122,3,-720,-120,1300,3114,2
1752937578112,1724592146334,2122,3,4,1,1300,2803,1
1752937581163,1724592141230,2122,3,9,3,1310,3045,1
1752937585123,1724592139728,2122,3,7,3,1310,3957,1
1752937592117,1724592139149,2122,1,-120,17,1300,6990,1
1752937597605,1724592137407,2122,1,-120,24,1300,5485,1
1752937603900,1724592137072,2122,1,-120,37,1300,6285,1
1752937614567,1724592139398,2122,3,-720,-120,1300,10653,2
1752937618188,1724592136494,2122,1,-120,-120,1300,3618,2
1752937623079,1724592138874,2122,1,-120,23,1300,4886,1
1752937625984,1724592142673,2122,3,191,75,1300,2900,1
1752937629064,1724592138184,2122,3,11,4,1300,3069,1
1752937634214,1724592138886,2122,3,19,8,1300,5140,1
1752937637082,1724592137308,2122,3,52,21,1300,2857,1
1752937644083,1724592136895,2122,3,82,33,1300,6998,1
1752937646104,1724592142349,2122,3,-720,-120,1300,2012,2
1752937649700,1724592139936,2122,3,-1800,-600,0,3594,0
1752937652852,1724592139722,2122,3,12,4,1310,3146,1
1752937657893,1724592097677,2122,3,122,50,1310,5038,1
1752937666521,1724592136422,2122,3,118,47,1310,1212,1
1752937683583,1724592142898,2122,3,210,82,1310,11851,1
1752937686051,1724592145445,2122,3,143,58,1310,2450,1
1752937688494,1724592097602,2122,3,124,50,1310,2438,1
1752937690865,1724592139942,2122,3,-1800,-600,0,2368,0
1752937692550,1724592144293,2122,3,168,69,1310,1681,1
1752937699650,1724592139054,2122,3,18,7,1300,7096,1
1752937701207,1724592138514,2122,3,-720,-120,1300,1554,2
1752937702531,1724592139767,2122,3,8,3,1310,1321,1
1752937707664,1724592139731,2122,3,9,3,1300,5130,1
1752937711081,1724592142964,2122,3,207,81,1310,3413,1
1752937716553,1724592144560,2122,3,167,65,1310,4942,1
1752937719826,1724592138418,2122,3,-720,-120,1300,3271,2
1752937723374,1724592139764,2122,3,8,3,1310,3545,1
1752937726704,1724592139149,2122,1,-120,-120,1300,3326,2
1752937732144,1724592139647,2122,3,9,4,1300,5436,1
1752937745361,1724592137788,2122,1,-120,23,1300,13209,1
1752937757808,1724592137072,2122,3,-720,-120,1300,12443,2
1752937762532,1724592137407,2122,3,-720,-120,1300,4718,2
1752937765571,1724592138874,2122,3,-720,-120,1300,3036,2
1752937768197,1724592136494,2122,3,-720,-120,1300,2624,2
1752937774079,1724592141194,2122,3,44,16,1310,5880,1
1752937780372,1724592139897,2122,3,1,-1800,1310,6282,0
1752937782405,1724592139782,2122,3,8,3,1310,2032,1
1752937786078,1724592138547,2122,3,77,32,1310,3671,1
1752937788079,1724592139882,2122,3,3,1,1310,1995,1
1752937791776,1724592144095,2122,3,169,68,1310,3686,1
1752937793097,1724592139948,2122,3,-1800,-600,0,1316,0
1752937795484,1724592142646,2122,3,206,81,1310,2380,1
1752937799891,1724592137728,2122,3,89,35,1300,4399,1
1752937803937,1724592138988,2122,3,53,21,1310,4035,1
1752937810457,1724592139099,2122,3,13,5,1300,6514,1
1752937812456,1724592099243,2122,3,133,51,1310,1993,1
1752937815140,1724592144656,2122,3,153,64,1310,2681,1
1752937821042,1724592143051,2122,1,-120,17,1300,5892,1
1752937856422,1724592139951,2123,3,-600,-60,0,12591,0
1752937859761,1724592139939,2123,3,-1800,-600,0,3330,0
1752937869898,1724592139954,2123,3,-600,-60,0,10135,0
1752937872140,1724592139149,2123,3,-720,-120,1300,2236,2
1752937890113,1724592139957,2123,1,-60,-60,0,17966,0
1752937893662,1724592137788,2123,3,-720,-120,1300,3543,2
1752937904292,1724592139960,2123,3,-600,-60,0,10628,0
1752937921134,1724592139963,2123,3,-600,-60,0,16834,0
1752937925867,1724592097902,2123,3,117,49,1310,4723,1
1752937933495,1724592136943,2123,1,-120,43,1300,7623,1
1752937937446,1724592139665,2123,3,9,3,1300,3948,1
1752937943629,1724592138223,2123,1,-120,19,1300,6180,1
1752937947540,1724592136769,2123,3,42,17,1300,3909,1
1752937950785,1724592139876,2123,3,3,1,1310,3241,1
1752937955720,1724592141173,2123,1,-120,25,1300,4930,1
1752937957335,1724592139957,2123,3,-600,-60,0,1612,0
1752937963259,1724592143051,2123,1,-120,-120,1300,5921,2
1752937966296,1724592139945,2123,3,-1800,-600,0,3032,0
1752937972935,1724592139659,2123,3,8,4,1300,6636,1
1752937976941,1724592138631,2123,3,81,32,1310,4001,1
1752937990312,1724592139039,2123,3,54,21,1310,13366,1
1752937998357,1724592147204,2123,1,-120,59,1300,8042,1
1752938003458,1724592139734,2123,3,8,3,1300,5096,1
1752938007944,1724592146221,2123,1,-120,33,1300,4483,1
1752938011591,1724592143591,2123,3,47,18,1300,3643,1
1752938013189,1724592147567,2123,3,222,93,1310,1595,1
1752938014617,1724592139903,2123,3,1,-1800,1310,1417,0
1752938016353,1724592145064,2123,3,146,61,1310,1732,1
1752938020104,1724592144014,2123,3,175,71,1310,3748,1
1752938028206,1724592139713,2123,1,-120,3,1300,8096,1
1752938030867,1724592143231,2123,3,188,78,1310,2654,1
1752938032593,1724592145427,2123,3,146,58,1310,1722,1
1752938037350,1724592145552,2123,3,86,35,1300,4755,1
1752938043032,1724592137006,2123,3,108,44,1310,5678,1
1752938049701,1724592137413,2123,3,35,15,1300,6663,1
1752938056589,1724592137938,2123,3,58,22,1300,6885,1
1752938062279,1724592139716,2123,3,9,4,1310,5687,1
1752938083346,1724592138223,2124,3,-720,-120,1300,3663,2
1752938085485,1724592136943,2124,3,-720,-120,1300,2135,2
1752938094426,1724592139966,2124,3,-600,-60,0,8937,0
1752938109773,1724592139969,2124,3,-600,-60,0,15344,0
1752938113388,1724592141173,2124,3,-720,-120,1300,3612,2
1752938116639,1724592143051,2124,3,-720,-120,1300,3247,2
1752938125988,1724592142064,2124,1,-120,-720,1300,9345,2
1752938143112,1724592139972,2124,3,-600,-60,0,17118,0
1752938153458,1724592147204,2124,3,-720,-120,1300,10340,2
1752938158872,1724592139713,2124,1,-120,-120,1300,5411,2
1752938161305,1724592146221,2124,3,-720,-120,1300,2431,2
1752938241001,1724592100052,2124,3,24,-720,1300,7881,2
1752938244630,1724592138487,2124,3,6,-720,1300,3607,2
1752938249631,1724592139975,2124,3,-600,-60,0,4996,0
1752938266729,1724592139978,2124,3,-600,-60,0,17095,0
1752938270064,1724592142064,2124,3,-720,-120,1300,3332,2
1752938275269,1724592139725,2124,3,12,4,1310,5195,1
1752938279128,1724592137269,2124,3,58,24,1300,3847,1
1752938310460,1724592144386,2124,1,-120,13,1300,1185,1
1752938315014,1724592139713,2124,1,-120,-120,1300,816,2
1752938319156,1724592138715,2124,3,40,16,1300,4128,1
1752938321778,1724592144326,2124,3,32,-720,1300,2615,2
1752938331230,1724592139066,2124,3,46,20,1310,9448,1
1752938333523,1724592139677,2124,3,2,-720,1300,2284,2
1752938338023,1724592141200,2124,3,13,6,1300,4496,1
1752938340118,1724592139752,2124,3,9,3,1310,2091,1
1752938344723,1724592137731,2124,3,65,27,1300,4601,1
1752938346655,1724592144413,2124,3,12,-720,1300,1924,2
1752938349603,1724592139719,2124,3,1,-720,1300,2945,2
1752938363261,1724592136470,2124,3,112,47,1310,13655,1
1752938366649,1724592139512,2124,3,18,7,1300,3379,1
1752938368623,1724592145818,2124,3,133,56,1310,1972,1
1752938371484,1724592144005,2124,3,167,70,1310,2858,1
1752938372926,1724592145650,2124,3,146,57,1310,1437,1
1752938376441,1724592138814,2124,3,59,24,1300,3512,1
1752938379289,1724592139776,2124,3,8,3,1310,2839,1
1752938383211,1724592139867,2124,3,3,1,1310,3918,1
1752938385559,1724592136664,2124,3,9,3,1300,2343,1
1752938388129,1724592139287,2124,3,12,5,1300,2568,1
1752938391240,1724592143189,2124,3,14,-720,1300,3107,2
1752938393576,1724592139885,2124,3,3,1,1310,2329,1
1752938395883,1724592144881,2124,3,162,63,1310,2304,1
1752938407590,1724592139710,2124,3,10,4,1310,11704,1
1752938412842,1724592139608,2124,3,6,2,1300,5249,1
1752938414804,1724592142349,2124,3,9,-720,1300,1960,2
1752938417944,1724592139398,2124,3,5,-720,1300,3136,2
1752938419978,1724592099558,2124,3,122,49,1310,2031,1
1752938422005,1724592148468,2124,3,260,106,1310,2023,1
1752938426119,1724592144386,2124,3,-720,-120,1300,4109,2
1752938428910,1724592139713,2124,3,-720,-120,1300,2785,2
1752938431139,1724592138418,2124,3,6,-720,1300,2226,2
1752938434261,1724592138514,2124,3,16,-720,1300,3114,2
1752938435503,1724592139951,2124,3,-1800,-600,0,1234,0
1752938436865,1724592138874,2124,3,11,-720,1300,1355,2
1752938443801,1724592136494,2124,1,-120,-720,1300,6932,2
1752938448475,1724592137072,2124,1,-120,-720,1300,4670,2
1752938449778,1724592139954,2124,3,-1800,-600,0,1298,0
1752938451140,1724592139960,2124,3,-1800,-600,0,1360,0
1752938453423,1724592137407,2124,3,12,-720,1300,2278,2
1752938454680,1724592139963,2124,3,-1800,-600,0,1251,0
1752938457214,1724592136494,2124,3,-720,-120,1300,2531,2
1752938460051,1724592137072,2124,3,-720,-120,1300,2830,2
1752938461453,1724592139957,2124,3,-1800,-600,0,1398,0
1752938463032,1724592137788,2124,3,11,-720,1300,1574,2
1752938465144,1724592139149,2124,3,4,-720,1300,2109,2
1752938466635,1724592139966,2124,3,-1800,-600,0,1487,0
1752938468641,1724592139972,2124,3,-1800,-600,0,2003,0
1752938469785,1724592139969,2124,3,-1800,-600,0,1140,0
1752938471566,1724592139906,2124,3,1,-1800,1310,1778,0
1752938473866,1724592136943,2124,3,21,-720,1300,2297,2
1752938475461,1724592139978,2124,3,-1800,-600,0,1592,0
1752938476759,1724592139975,2124,3,-1800,-600,0,1289,0
1752938479719,1724592138223,2124,3,9,-720,1300,2957,2
1752938488276,1724592143051,2124,3,4,-720,1300,8553,2
1752938490246,1724592139912,2124,3,1,-1800,1310,1963,0
1752938492410,1724592141173,2124,3,12,-720,1300,2158,2
1752938501131,1724592146221,2124,3,16,-720,1300,8715,2
1752938505031,1724592147204,2124,3,29,-720,1300,3897,2
1752938506830,1724592142064,2124,3,1,-720,1300,1795,2
1752938508198,1724592139713,2124,3,1,-720,1300,1364,2
1752938510038,1724592139915,2124,3,1,-1800,1310,1835,0
1752938511323,1724592144386,2124,3,6,-720,1300,1281,2
1752938512833,1724592139918,2124,3,1,-1800,1310,1504,0
1752938514943,1724592139924,2124,3,1,-1800,1310,2108,0
1752938517961,1724592139909,2124,3,1,-1800,1310,3015,0
1752938519942,1724592139927,2124,3,1,-1800,1310,1977,0
1752938522225,1724592137072,2124,3,9,-720,1300,2280,2
1752938527756,1724592136494,2124,3,5,-720,1300,5528,2
1752938528939,1724592139930,2124,3,1,-1800,1310,1178,0
1752938532470,1724592139921,2124,3,1,-1800,1310,3528,0
1752938534295,1724592139933,2124,3,1,-1800,1310,1818,0
1752938537857,1724592139936,2124,3,1,-1800,1310,3559,0
1752938540495,1724592139942,2124,3,1,-1800,1310,2629,0
1752938806313,1724592139939,2127,3,1,-1800,1310,2304,0
1752938807902,1724592139948,2127,3,1,-1800,1310,1587,0
1753028643157,1724592139945,2129,3,1,-1800,1310,5342,0
1753028649477,1724592139963,2129,3,1,-1800,1310,2668,0
1753028651158,1724592139951,2129,3,1,-1800,1310,1679,0
1753028655459,1724592139969,2129,3,1,-1800,1310,4294,0
1753028659547,1724592139975,2129,3,1,-1800,1310,4083,0
1753028662581,1724592139966,2129,3,1,-1800,1310,3032,0
1753028666272,1724592139957,2129,3,1,-1800,1310,3688,0
1753028667866,1724592139954,2129,3,1,-1800,1310,1592,0
1753028670958,1724592139978,2129,3,1,-1800,1310,3088,0
1753028675780,1724592139960,2129,3,1,-1800,1310,4814,0
1753028680270,1724592139972,2129,3,1,-1800,1310,4486,0
1753028699755,1724592139981,2129,3,-600,-60,0,19470,0
1753028779359,1724592139984,2129,3,-600,-60,0,60000,0
1753028793929,1724592139987,2129,3,-600,-60,0,14560,0
1753028807186,1724592139990,2129,3,-600,-60,0,13254,0
1753028821685,1724592139993,2129,3,-600,-60,0,14493,0
1753028934017,1724592139996,2129,1,-60,-60,0,60000,0
1753028945597,1724592139999,2129,3,-600,-60,0,11574,0
1753028967524,1724592140002,2129,3,-600,-60,0,15297,0
1753028975884,1724592140005,2129,3,-600,-60,0,8338,0
1753028984993,1724592140008,2129,3,-600,-60,0,9103,0
1753029001270,1724592140011,2129,3,-600,-60,0,1291,0
1753029003445,1724592139996,2129,3,-600,-60,0,2162,0
1753029099589,1724592140014,2129,3,-600,-60,0,989,0
1753029119520,1724592140017,2129,3,-600,-60,0,19914,0
1753029129800,1724592140020,2129,3,-600,-60,0,10262,0
1753029179356,1724592140023,2129,3,-600,-60,0,49548,0
1753029187704,1724592139888,2129,3,4,1,1310,8330,1
1753029189242,1724592139918,2129,3,4,1,1310,1528,1
1753029193293,1724592141740,2129,3,211,86,1310,4042,1
1753029200688,1724592137875,2129,1,-120,12,1300,7392,1
1753029202956,1724592100178,2129,3,124,51,1310,2259,1
1753029209340,1724592146895,2129,3,245,98,1310,6377,1
1753029211375,1724592139900,2129,3,3,1,1310,2029,1
1753029228702,1724592142064,2129,3,3,1,1300,17324,1
1753029230059,1724592139821,2129,3,8,3,1310,1353,1
1753029232123,1724592139936,2129,3,3,1,1310,2060,1
1753029235715,1724592137902,2129,3,91,35,1310,3587,1
1753029339360,1724592139981,2129,3,-1800,-600,0,2264,0
1753029351411,1724592137659,2129,3,37,15,1300,12039,1
1753029355420,1724592137875,2129,3,-720,-120,1300,4003,2
1753029358439,1724592139835,2129,3,7,3,1310,3017,1
1753029365930,1724592137272,2129,3,107,42,1310,7483,1
1753029369912,1724592139057,2129,3,55,21,1310,3970,1
1753029375935,1724592146062,2129,3,40,15,1300,6016,1
1753029385333,1724592139758,2129,1,-120,4,1300,9389,1
1753029394926,1724592139446,2129,3,32,12,1300,9587,1
1753029399414,1724592139770,2129,3,12,4,1310,4475,1
1753029401506,1724592099819,2129,3,124,50,1310,2081,1
1753029403765,1724592144275,2129,3,181,70,1310,2250,1
1753029406748,1724592136736,2129,3,71,28,1300,2970,1
1753029409441,1724592139785,2129,1,-120,4,1300,2682,1
1753029412365,1724592139921,2129,3,4,1,1310,2921,1
