id,nid,did,ord,mod,usn,type,queue,due,ivl,factor,reps,lapses,left,odue,odid,flags,data
1724592138748,1724592138747,1737734990068,0,1752411801,2097,2,2,945,11,1300,12,1,1001,0,0,0,{}
1724592138751,1724592138750,1737734990068,0,1752411647,2097,2,2,986,52,1310,8,0,1001,0,0,0,{}
1724592138754,1724592138753,1737734990068,0,1752005833,2086,2,2,978,49,1310,8,0,1001,0,0,0,{}
1724592138757,1724592138756,1737734990068,0,1753127963,2131,2,2,1009,67,1310,7,0,1001,0,0,0,{}
1724592138760,1724592138759,1737734990068,0,1750940741,2058,2,2,948,31,1310,7,0,1001,0,0,0,{}
1724592138763,1724592138762,1737734990068,0,1753127583,2131,2,2,1006,64,1310,8,0,1001,0,0,0,{}
1724592138766,1724592138765,1737734990068,0,1753213416,2134,2,2,1004,61,1310,7,0,1001,0,0,0,{}
1724592138769,1724592138768,1737734990068,0,1752411465,2097,2,2,993,59,1310,8,0,1001,0,0,0,{}
1724592138772,1724592138771,1737734990068,0,1750940942,2058,2,2,947,30,1310,7,0,1001,0,0,0,{}
1724592138775,1724592138774,1737734990068,0,1750940717,2058,2,2,949,32,1310,6,0,1001,0,0,0,{}
1724592138778,1724592138777,1737734990068,0,1751632250,2078,2,2,959,34,1300,11,1,1001,0,0,0,{}
1724592138781,1724592138780,1737734990068,0,1752109071,2088,2,2,979,49,1310,8,0,1001,0,0,0,{}
1724592138784,1724592138783,1737734990068,0,1753213114,2134,2,2,1007,64,1310,7,0,1001,0,0,0,{}
1724592138787,1724592138786,1737734990068,0,1752517790,2099,2,2,986,51,1300,11,1,1001,0,0,0,{}
1724592138790,1724592138789,1737734990068,0,1752779182,2115,2,2,995,57,1310,8,0,1001,0,0,0,{}
1724592138793,1724592138792,1737734990068,0,1751892804,2082,2,2,959,31,1300,11,1,0,0,0,0,{}
1724592138796,1724592138795,1737734990068,0,1752518439,2099,2,2,945,10,1300,13,2,1001,0,0,0,{}
1724592138799,1724592138798,1737734990068,0,1752160463,2092,2,2,976,45,1310,7,0,1001,0,0,0,{}
1724592138802,1724592138801,1737734990068,0,1753127606,2131,2,2,961,19,1300,14,2,1001,0,0,0,{}
1724592138805,1724592138804,1737734990068,0,1752411563,2097,2,2,981,47,1310,7,0,1001,0,0,0,{}
1724592138808,1724592138807,1737734990068,0,1753029560,2129,2,2,952,11,1300,14,2,1001,0,0,0,{}
1724592138811,1724592138810,1737734990068,0,1752937296,2122,2,2,960,20,1300,21,2,0,0,0,0,{}
1724592138814,1724592138813,1737734990068,0,1752938376,2124,2,2,999,59,1300,18,2,1001,0,0,0,{}
1724592138817,1724592138816,1737734990068,0,1751026261,2062,2,2,948,30,1310,7,0,1001,0,0,0,{}
1724592138820,1724592138819,1737734990068,0,1752517594,2099,2,2,990,55,1310,7,0,1001,0,0,0,{}
1724592138823,1724592138822,1737734990068,0,1752778736,2115,2,2,993,55,1300,11,1,1001,0,0,0,{}
1724592138826,1724592138825,1737734990068,0,1751026031,2062,2,2,949,31,1310,8,0,1001,0,0,0,{}
1724592138829,1724592138828,1737734990068,0,1753127567,2131,2,2,1006,64,1310,8,0,1001,0,0,0,{}
1724592138832,1724592138831,1737734990068,0,1751713385,2080,2,2,946,20,1300,14,2,0,0,0,0,{}
1724592138835,1724592138834,1737734990068,0,1751135073,2066,2,2,950,31,1310,8,0,1001,0,0,0,{}
1724592138838,1724592138837,1737734990068,0,1752622328,2104,2,2,978,42,1300,12,1,1001,0,0,0,{}
1724592138841,1724592138840,1737734990068,0,1752700705,2110,2,2,988,51,1310,7,0,1001,0,0,0,{}
1724592138844,1724592138843,1737734990068,0,1751135205,2066,2,2,952,33,1310,7,0,1001,0,0,0,{}
1724592138847,1724592138846,1737734990068,0,1752778778,2115,2,2,997,59,1310,7,0,1001,0,0,0,{}
1724592138850,1724592138849,1737734990068,0,1751135111,2066,2,2,949,30,1310,6,0,1001,0,0,0,{}
1724592138853,1724592138852,1737734990068,0,1752701150,2110,2,2,948,11,1300,10,1,1001,0,0,0,{}
1724592138856,1724592138855,1737734990068,0,1751134899,2066,2,2,952,33,1310,7,0,1001,0,0,0,{}
1724592138859,1724592138858,1737734990068,0,1753127762,2131,2,2,1000,58,1310,8,0,1001,0,0,0,{}
1724592138862,1724592138861,1737734990068,0,1752935962,2121,2,2,949,9,1300,16,3,1001,0,0,0,{}
1724592138865,1724592138864,1737734990068,0,1751135228,2066,2,2,948,29,1310,6,0,1001,0,0,0,{}
1724592138868,1724592138867,1737734990068,0,1752160055,2092,2,2,976,45,1310,7,0,1001,0,0,0,{}
1724592138871,1724592138870,1737734990068,0,1752109186,2088,2,2,970,40,1310,8,0,1001,0,0,0,{}
1724592138874,1724592138873,1737734990068,0,1752938436,2124,2,2,951,11,1300,9,1,1001,0,0,0,{}
1724592138877,1724592138876,1737734990068,0,1752700787,2110,2,2,975,38,1300,11,1,1001,0,0,0,{}
1724592138880,1724592138879,1737734990068,0,1752109123,2088,2,2,975,45,1310,7,0,1001,0,0,0,{}
1724592138883,1724592138882,1737734990068,0,1751232324,2069,2,2,952,32,1310,7,0,1001,0,0,0,{}
1724592138886,1724592138885,1737734990068,0,1752937634,2122,2,2,959,19,1300,14,2,1001,0,0,0,{}
1724592138889,1724592138888,1737734990068,0,1752622118,2104,2,2,985,49,1310,8,0,1001,0,0,0,{}
1724592138892,1724592138891,1737734990068,0,1751232172,2069,2,2,953,33,1310,7,0,1001,0,0,0,{}
1724592138895,1724592138894,1737734990068,0,1752411566,2097,2,2,961,27,1300,15,2,1001,0,0,0,{}
1724592138898,1724592138897,1737734990068,0,1751370004,2073,2,2,950,28,1310,7,0,0,0,0,0,{}
1724592138901,1724592138900,1737734990068,0,1753213399,2134,2,2,1006,63,1310,8,0,1001,0,0,0,{}
1724592138904,1724592138903,1737734990068,0,1752621877,2104,2,2,988,52,1310,7,0,1001,0,0,0,{}
1724592138907,1724592138906,1737734990068,0,1751489058,2075,2,2,959,36,1310,7,0,0,0,0,0,{}
1724592138910,1724592138909,1737734990068,0,1752700565,2110,2,2,989,52,1310,8,0,1001,0,0,0,{}
1724592138913,1724592138912,1737734990068,0,1752935976,2121,2,2,946,6,1300,23,5,1001,0,0,0,{}
1724592138916,1724592138915,1737734990068,0,1752411634,2097,2,2,980,46,1310,7,0,1001,0,0,0,{}
1724592138919,1724592138918,1737734990068,0,1752779055,2115,2,2,997,59,1310,7,0,1001,0,0,0,{}
1724592138922,1724592138921,1737734990068,0,1751489296,2075,2,2,957,34,1310,6,0,0,0,0,0,{}
1724592138925,1724592138924,1737734990068,0,1751369748,2073,2,2,956,34,1310,6,0,0,0,0,0,{}
1724592138928,1724592138927,1737734990068,0,1753305227,2136,2,2,947,3,1300,24,5,1001,0,0,0,{}
1724592138931,1724592138930,1737734990068,0,1752779333,2115,2,2,949,11,1300,10,1,1001,0,0,0,{}
1724592138934,1724592138933,1737734990068,0,1752517621,2099,2,2,986,51,1310,8,0,1001,0,0,0,{}
1724592138937,1724592138936,1737734990068,0,1751578001,2077,2,2,955,31,1300,10,1,0,0,0,0,{}
1724592138940,1724592138939,1737734990068,0,1752621926,2104,2,2,984,48,1310,7,0,1001,0,0,0,{}
1724592138943,1724592138942,1737734990068,0,1752779085,2115,2,2,968,30,1300,14,2,1001,0,0,0,{}
1724592138946,1724592138945,1737734990068,0,1751369743,2073,2,2,950,28,1310,7,0,1001,0,0,0,{}
1724592138949,1724592138948,1737734990068,0,1751232524,2069,2,2,947,27,1310,7,0,1001,0,0,0,{}
1724592138952,1724592138951,1737734990068,0,1751713245,2080,2,2,949,23,1300,11,1,0,0,0,0,{}
1724592138955,1724592138954,1737734990068,0,1751135175,2066,2,2,945,26,1310,9,0,0,0,0,0,{}
1724592138958,1724592138957,1737734990068,0,1751232554,2069,2,2,945,25,1310,7,0,1001,0,0,0,{}
1724592138961,1724592138960,1737734990068,0,1751316711,2072,2,2,949,28,1310,7,0,1001,0,0,0,{}
1724592138964,1724592138963,1737734990068,0,1752700389,2110,2,2,971,34,1300,11,1,1001,0,0,0,{}
1724592138967,1724592138966,1737734990068,0,1751369819,2073,2,2,956,34,1310,7,0,1001,0,0,0,{}
1724592138970,1724592138969,1737734990068,0,1751316988,2072,2,2,951,30,1310,7,0,0,0,0,0,{}
1724592138973,1724592138972,1737734990068,0,1751316876,2072,2,2,952,31,1310,7,0,0,0,0,0,{}
1724592138976,1724592138975,1737734990068,0,1751232207,2069,2,2,950,30,1310,6,0,0,0,0,0,{}
1724592138979,1724592138978,1737734990068,0,1753305290,2136,2,2,993,49,1300,12,1,1001,0,0,0,{}
1724592138982,1724592138981,1737734990068,0,1752779309,2115,2,2,954,16,1300,14,2,1001,0,0,0,{}
1724592138985,1724592138984,1737734990068,0,1751317008,2072,2,2,947,26,1310,7,0,0,0,0,0,{}
1724592138988,1724592138987,1737734990068,0,1752937803,2122,2,2,993,53,1310,9,0,1001,0,0,0,{}
1724592138991,1724592138990,1737734990068,0,1751232734,2069,2,2,951,31,1310,7,0,0,0,0,0,{}
1724592138994,1724592138993,1737734990068,0,1751232499,2069,2,2,946,26,1310,7,0,0,0,0,0,{}
1724592138997,1724592138996,1737734990068,0,1751232668,2069,2,2,948,28,1310,6,0,0,0,0,0,{}
1724592139000,1724592138999,1737734990068,0,1753029822,2129,2,2,997,56,1310,8,0,1001,0,0,0,{}
1724592139003,1724592139002,1737734990068,0,1753213228,2134,2,2,994,51,1310,7,0,1001,0,0,0,{}
1724592139006,1724592139005,1737734990068,0,1752700470,2110,2,2,983,46,1310,8,0,1001,0,0,0,{}
1724592139009,1724592139008,1737734990068,0,1753127862,2131,2,2,1000,58,1310,7,0,1001,0,0,0,{}
1724592139012,1724592139011,1737734990068,0,1752239267,2094,2,2,957,25,1300,11,1,1001,0,0,0,{}
1724592139015,1724592139014,1737734990068,0,1752109108,2088,2,2,946,16,1300,9,1,1001,0,0,0,{}
1724592139018,1724592139017,1737734990068,0,1752160417,2092,2,2,970,39,1310,8,0,1001,0,0,0,{}
1724592139021,1724592139020,1737734990068,0,1752359851,2096,2,2,949,16,1300,16,2,0,0,0,0,{}
1724592139024,1724592139023,1737734990068,0,1752700971,2110,2,2,984,47,1310,8,0,1001,0,0,0,{}
1724592139027,1724592139026,1737734990068,0,1751582575,2077,2,2,952,28,1310,6,0,1001,0,0,0,{}
1724592139030,1724592139029,1737734990068,0,1753305716,2136,2,2,952,8,1300,13,2,1001,0,0,0,{}
1724592139033,1724592139032,1737734990068,0,1753213235,2134,2,2,978,35,1300,19,3,1001,0,0,0,{}
1724592139036,1724592139035,1737734990068,0,1753128007,2131,2,2,979,37,1300,19,3,0,0,0,0,{}
1724592139039,1724592139038,1737734990068,0,1752937990,2123,2,2,994,54,1310,7,0,1001,0,0,0,{}
1724592139042,1724592139041,1737734990068,0,1753305207,2136,2,2,1000,56,1310,8,0,1001,0,0,0,{}
1724592139045,1724592139044,1737734990068,0,1753029481,2129,2,2,998,57,1310,10,0,1001,0,0,0,{}
1724592139048,1724592139047,1737734990068,0,1752700825,2110,2,2,950,13,1300,17,2,1001,0,0,0,{}
1724592139051,1724592139050,1737734990068,0,1751489083,2075,2,2,951,28,1310,8,0,0,0,0,0,{}
1724592139054,1724592139053,1737734990068,0,1752937699,2122,2,2,958,18,1300,20,3,1001,0,0,0,{}
1724592139057,1724592139056,1737734990068,0,1753029369,2129,2,2,996,55,1310,7,0,0,0,0,0,{}
1724592139060,1724592139059,1737734990068,0,1752778614,2115,2,2,978,40,1300,12,1,1001,0,0,0,{}
1724592139063,1724592139062,1737734990068,0,1752778430,2115,2,2,983,45,1310,7,0,0,0,0,0,{}
1724592139066,1724592139065,1737734990068,0,1752938331,2124,2,2,986,46,1310,8,0,0,0,0,0,{}
1724592139069,1724592139068,1737734990068,0,1751632459,2078,2,2,957,32,1310,7,0,0,0,0,0,{}
1724592139072,1724592139071,1737734990068,0,1752879028,2120,2,2,985,46,1310,7,0,0,0,0,0,{}
1724592139075,1724592139074,1737734990068,0,1751632418,2078,2,2,957,32,1310,6,0,0,0,0,0,{}
1724592139078,1724592139077,1737734990068,0,1753213661,2134,2,2,996,53,1310,8,0,0,0,0,0,{}
1724592139081,1724592139080,1737734990068,0,1751632721,2078,2,2,954,29,1310,6,0,0,0,0,0,{}
1724592139084,1724592139083,1737734990068,0,1753029643,2129,2,2,996,55,1310,7,0,0,0,0,0,{}
1724592139087,1724592139086,1737734990068,0,1751632448,2078,2,2,956,31,1310,7,0,0,0,0,0,{}
1724592139090,1724592139089,1737734990068,0,1752621875,2104,2,2,981,45,1310,8,0,0,0,0,0,{}
1724592139093,1724592139092,1737734990068,0,1753127829,2131,2,2,962,20,1300,11,1,1001,0,0,0,{}
1724592139096,1724592139095,1737734990068,0,1751578632,2077,2,2,948,24,1310,7,0,1001,0,0,0,{}
1724592139099,1724592139098,1737734990068,0,1752937810,2122,2,2,953,13,1300,23,5,1001,0,0,0,{}
1724592139102,1724592139101,1737734990068,0,1753213126,2134,2,2,999,56,1310,8,0,1001,0,0,0,{}
1724592139107,1724592139106,1737734990068,0,1753128061,2131,2,2,945,3,1300,22,4,1001,0,0,0,{}
1724592139110,1724592139109,1737734990068,0,1751489010,2075,2,2,948,25,1310,7,0,1001,0,0,0,{}
1724592139113,1724592139112,1737734990068,0,1753029529,2129,2,2,988,47,1310,8,0,1001,0,0,0,{}
1724592139116,1724592139115,1737734990068,0,1752622188,2104,2,2,980,44,1310,8,0,1001,0,0,0,{}
1724592139119,1724592139118,1737734990068,0,1753127657,2131,2,2,992,50,1310,8,0,1001,0,0,0,{}
1724592139122,1724592139121,1737734990068,0,1751632226,2078,2,2,952,27,1310,7,0,1001,0,0,0,{}
1724592139125,1724592139124,1737734990068,0,1751488921,2075,2,2,945,22,1310,6,0,1001,0,0,0,{}
1724592139128,1724592139127,1737734990068,0,1752878974,2120,2,2,983,44,1310,8,0,1001,0,0,0,{}
1724592139131,1724592139130,1737734990068,0,1751892857,2082,2,2,947,19,1300,14,2,0,0,0,0,{}
1724592139134,1724592139133,1737734990068,0,1751712970,2080,2,2,954,28,1310,7,0,0,0,0,0,{}
1724592139137,1724592139136,1737734990068,0,1751836711,2081,2,2,962,35,1310,6,0,0,0,0,0,{}
1724592139140,1724592139139,1737734990068,0,1752360104,2096,2,2,963,30,1300,19,3,1001,0,0,0,{}
1724592139143,1724592139142,1737734990068,0,1751712835,2080,2,2,953,27,1310,7,0,0,0,0,0,{}
1724592139146,1724592139145,1737734990068,0,1752518169,2099,2,2,948,13,1300,14,2,1001,0,0,0,{}
1724592139149,1724592139148,1737734990068,0,1753305745,2136,2,2,946,2,1300,17,3,1001,0,0,0,{}
1724592139152,1724592139151,1737734990068,0,1752937493,2122,2,2,978,38,1300,10,1,1001,0,0,0,{}
1724592139155,1724592139154,1737734990068,0,1752935966,2121,2,2,946,6,1300,16,3,1001,0,0,0,{}
1724592139158,1724592139157,1737734990068,0,1751712745,2080,2,2,951,25,1310,7,0,0,0,0,0,{}
1724592139161,1724592139160,1737734990068,0,1752700782,2110,2,2,955,18,1300,21,3,0,0,0,0,{}
1724592139164,1724592139163,1737734990068,0,1751892751,2082,2,2,960,32,1310,7,0,0,0,0,0,{}
1724592139167,1724592139166,1737734990068,0,1751712752,2080,2,2,958,32,1310,6,0,0,0,0,0,{}
1724592139170,1724592139169,1737734990068,0,1751488787,2075,2,2,946,23,1310,6,0,1001,0,0,0,{}
1724592139173,1724592139172,1737734990068,0,1751836303,2081,2,2,959,32,1310,7,0,0,0,0,0,{}
1724592139176,1724592139175,1737734990068,0,1751892564,2082,2,2,963,35,1310,8,0,0,0,0,0,{}
1724592139179,1724592139178,1737734990068,0,1752878805,2120,2,2,967,28,1300,14,1,0,0,0,0,{}
1724592139182,1724592139181,1737734990068,0,1752622370,2104,2,2,974,38,1310,8,0,1001,0,0,0,{}
1724592139185,1724592139184,1737734990068,0,1751836451,2081,2,2,959,32,1310,7,0,0,0,0,0,{}
1724592139188,1724592139187,1737734990068,0,1751713231,2080,2,2,954,28,1310,8,0,0,0,0,0,{}
1724592139191,1724592139190,1737734990068,0,1751836225,2081,2,2,959,32,1310,6,0,0,0,0,0,{}
1724592139194,1724592139193,1737734990068,0,1751632666,2078,2,2,949,24,1310,6,0,1001,0,0,0,{}
1724592139197,1724592139196,1737734990068,0,1752411195,2097,2,2,960,26,1300,13,1,1001,0,0,0,{}
1724592139200,1724592139199,1737734990068,0,1752778669,2115,2,2,980,42,1310,8,0,1001,0,0,0,{}
1724592139203,1724592139202,1737734990068,0,1752160323,2092,2,2,951,20,1300,14,2,1001,0,0,0,{}
1724592139206,1724592139205,1737734990068,0,1752518119,2099,2,2,968,33,1310,9,0,1001,0,0,0,{}
1724592139209,1724592139208,1737734990068,0,1752518226,2099,2,2,966,31,1300,11,1,1001,0,0,0,{}
1724592139212,1724592139211,1737734990068,0,1751712865,2080,2,2,951,25,1310,7,0,0,0,0,0,{}
1724592139215,1724592139214,1737734990068,0,1752878912,2120,2,2,980,41,1310,9,0,1001,0,0,0,{}
1724592139218,1724592139217,1737734990068,0,1751893359,2082,2,2,961,33,1310,7,0,0,0,0,0,{}
1724592139221,1724592139220,1737734990068,0,1752622272,2104,2,2,967,31,1300,11,1,1001,0,0,0,{}
1724592139224,1724592139223,1737734990068,0,1753305736,2136,2,2,954,10,1300,10,1,1001,0,0,0,{}
1724592139227,1724592139226,1737734990068,0,1752160409,2092,2,2,949,18,1300,17,3,1001,0,0,0,{}
1724592139230,1724592139229,1737734990068,0,1751892809,2082,2,2,959,31,1310,6,0,0,0,0,0,{}
1724592139233,1724592139232,1737734990068,0,1751578048,2077,2,2,945,21,1310,7,0,1001,0,0,0,{}
1724592139236,1724592139235,1737734990068,0,1752005843,2086,2,2,960,31,1310,7,0,1001,0,0,0,{}
1724592139239,1724592139238,1737734990068,0,1752622205,2104,2,2,949,13,1300,10,1,1001,0,0,0,{}
1724592139242,1724592139241,1737734990068,0,1751712763,2080,2,2,947,21,1310,7,0,0,0,0,0,{}
1724592139245,1724592139244,1737734990068,0,1753127738,2131,2,2,990,48,1310,7,0,1001,0,0,0,{}
1724592139248,1724592139247,1737734990068,0,1752779053,2115,2,2,968,30,1300,11,1,1001,0,0,0,{}
1724592139251,1724592139250,1737734990068,0,1751713369,2080,2,2,951,25,1310,7,0,0,0,0,0,{}
1724592139254,1724592139253,1737734990068,0,1751892519,2082,2,2,958,30,1310,8,0,0,0,0,0,{}
1724592139257,1724592139256,1737734990068,0,1753305297,2136,2,2,994,50,1310,8,0,1001,0,0,0,{}
1724592139260,1724592139259,1737734990068,0,1752779049,2115,2,2,972,34,1300,11,1,1001,0,0,0,{}
1724592139263,1724592139262,1737734990068,0,1751713198,2080,2,2,947,21,1310,10,0,0,0,0,0,{}
1724592139266,1724592139265,1737734990068,0,1752778654,2115,2,2,971,33,1300,11,1,1001,0,0,0,{}
1724592139269,1724592139268,1737734990068,0,1752622113,2104,2,2,958,22,1300,14,2,0,0,0,0,{}
1724592139272,1724592139271,1737734990068,0,1752700832,2110,2,2,964,27,1300,14,2,1001,0,0,0,{}
1724592139275,1724592139274,1737734990068,0,1752005710,2086,2,2,949,20,1300,11,1,1001,0,0,0,{}
1724592139278,1724592139277,1737734990068,0,1753029581,2129,2,2,970,29,1300,14,2,0,0,0,0,{}
1724592139281,1724592139280,1737734990068,0,1751713336,2080,2,2,949,23,1310,7,0,0,0,0,0,{}
1724592139284,1724592139283,1737734990068,0,1751632390,2078,2,2,945,20,1310,7,0,1001,0,0,0,{}
1724592139287,1724592139286,1737734990068,0,1752938388,2124,2,2,952,12,1300,19,3,1001,0,0,0,{}
1724592139290,1724592139289,1737734990068,0,1751892693,2082,2,2,956,28,1310,7,0,0,0,0,0,{}
1724592139293,1724592139292,1737734990068,0,1752005897,2086,2,2,959,30,1310,7,0,1001,0,0,0,{}
1724592139296,1724592139295,1737734990068,0,1753213619,2134,2,2,987,44,1310,7,0,1001,0,0,0,{}
1724592139299,1724592139298,1737734990068,0,1752160522,2092,2,2,965,34,1310,6,0,1001,0,0,0,{}
1724592139302,1724592139301,1737734990068,0,1751713316,2080,2,2,947,21,1310,7,0,0,0,0,0,{}
1724592139305,1724592139304,1737734990068,0,1751712976,2080,2,2,947,21,1310,7,0,0,0,0,0,{}
1724592139308,1724592139307,1737734990068,0,1751836619,2081,2,2,947,20,1310,7,0,0,0,0,0,{}
1724592139311,1724592139310,1737734990068,0,1751836532,2081,2,2,951,24,1310,7,0,0,0,0,0,{}
1724592139314,1724592139313,1737734990068,0,1752518334,2099,2,2,947,12,1300,14,1,1001,0,0,0,{}
1724592139317,1724592139316,1737734990068,0,1753213251,2134,2,2,989,46,1310,8,0,1001,0,0,0,{}
1724592139320,1724592139319,1737734990068,0,1751836602,2081,2,2,953,26,1310,7,0,0,0,0,0,{}
1724592139323,1724592139322,1737734990068,0,1752778765,2115,2,2,956,18,1300,11,1,0,0,0,0,{}
1724592139326,1724592139325,1737734990068,0,1752160115,2092,2,2,962,31,1310,7,0,1001,0,0,0,{}
1724592139329,1724592139328,1737734990068,0,1752005873,2086,2,2,954,25,1310,7,0,1001,0,0,0,{}
1724592139332,1724592139331,1737734990068,0,1751836605,2081,2,2,953,26,1310,7,0,0,0,0,0,{}
1724592139335,1724592139334,1737734990068,0,1752160457,2092,2,2,965,34,1310,7,0,1001,0,0,0,{}
1724592139338,1724592139337,1737734990068,0,1752108996,2088,2,2,959,29,1310,7,0,1001,0,0,0,{}
1724592139341,1724592139340,1737734990068,0,1753128011,2131,2,2,985,43,1310,8,0,1001,0,0,0,{}
1724592139344,1724592139343,1737734990068,0,1753305478,2136,2,2,975,31,1300,11,1,0,0,0,0,{}
1724592139347,1724592139346,1737734990068,0,1753127793,2131,2,2,988,46,1310,8,0,1001,0,0,0,{}
1724592139350,1724592139349,1737734990068,0,1751713155,2080,2,2,946,20,1310,7,0,0,0,0,0,{}
1724592139353,1724592139352,1737734990068,0,1752878813,2120,2,2,967,28,1300,17,3,0,0,0,0,{}
1724592139356,1724592139355,1737734990068,0,1752238696,2094,2,2,962,30,1310,7,0,1001,0,0,0,{}
1724592139359,1724592139358,1737734990068,0,1752700637,2110,2,2,948,11,1300,16,3,1001,0,0,0,{}
1724592139362,1724592139361,1737734990068,0,1751892592,2082,2,2,954,26,1310,7,0,0,0,0,0,{}
1724592139365,1724592139364,1737734990068,0,1752109091,2088,2,2,951,21,1300,13,1,1001,0,0,0,{}
1724592139368,1724592139367,1737734990068,0,1752160140,2092,2,2,959,28,1310,7,0,1001,0,0,0,{}
1724592139371,1724592139370,1737734990068,0,1751712742,2080,2,2,946,20,1310,7,0,0,0,0,0,{}
1724592139374,1724592139373,1737734990068,0,1752238730,2094,2,2,965,33,1310,6,0,1001,0,0,0,{}
1724592139377,1724592139376,1737734990068,0,1752701069,2110,2,2,956,19,1300,21,3,0,0,0,0,{}
1724592139380,1724592139379,1737734990068,0,1752517573,2099,2,2,964,29,1300,11,1,1001,0,0,0,{}
1724592139383,1724592139382,1737734990068,0,1751892463,2082,2,2,954,26,1310,7,0,0,0,0,0,{}
1724592139386,1724592139385,1737734990068,0,1752109055,2088,2,2,952,22,1310,7,0,1001,0,0,0,{}
1724592139389,1724592139388,1737734990068,0,1753029838,2129,2,2,952,11,1300,20,3,1001,0,0,0,{}
1724592139392,1724592139391,1737734990068,0,1752109276,2088,2,2,953,23,1310,7,0,1001,0,0,0,{}
1724592139395,1724592139394,1737734990068,0,1752005293,2086,2,2,951,22,1310,7,0,1001,0,0,0,{}
1724592139398,1724592139397,1737734990068,0,1752938417,2124,2,2,945,5,1300,20,3,1001,0,0,0,{}
1724592139401,1724592139400,1737734990068,0,1752108974,2088,2,2,951,21,1310,7,0,1001,0,0,0,{}
1724592139404,1724592139403,1737734990068,0,1752359595,2096,2,2,947,14,1300,9,1,0,0,0,0,{}
1724592139407,1724592139406,1737734990068,0,1751893393,2082,2,2,951,23,1310,6,0,0,0,0,0,{}
1724592139410,1724592139409,1737734990068,0,1752622358,2104,2,2,963,27,1300,11,1,1001,0,0,0,{}
1724592139413,1724592139412,1737734990068,0,1753305239,2136,2,2,990,46,1310,8,0,0,0,0,0,{}
1724592139416,1724592139415,1737734990068,0,1751892817,2082,2,2,951,23,1310,6,0,0,0,0,0,{}
1724592139419,1724592139418,1737734990068,0,1752160439,2092,2,2,955,24,1310,7,0,1001,0,0,0,{}
1724592139422,1724592139421,1737734990068,0,1753029491,2129,2,2,979,38,1310,8,0,0,0,0,0,{}
1724592139425,1724592139424,1737734990068,0,1752359630,2096,2,2,958,25,1300,10,1,1001,0,0,0,{}
1724592139428,1724592139427,1737734990068,0,1752239215,2094,2,2,961,29,1310,7,0,1001,0,0,0,{}
1724592139431,1724592139430,1737734990068,0,1752360006,2096,2,2,964,31,1300,10,1,1001,0,0,0,{}
1724592139434,1724592139433,1737734990068,0,1751892661,2082,2,2,951,23,1310,12,0,0,0,0,0,{}
1724592139437,1724592139436,1737734990068,0,1752411596,2097,2,2,967,33,1310,8,0,1001,0,0,0,{}
1724592139440,1724592139439,1737734990068,0,1752238683,2094,2,2,956,24,1310,7,0,1001,0,0,0,{}
1724592139443,1724592139442,1737734990068,0,1752359579,2096,2,2,962,29,1310,7,0,1001,0,0,0,{}
1724592139446,1724592139445,1737734990068,0,1753029394,2129,2,2,973,32,1300,11,1,1001,0,0,0,{}
1724592139449,1724592139448,1737734990068,0,1752238631,2094,2,2,949,17,1300,11,1,1001,0,0,0,{}
1724592139452,1724592139451,1737734990068,0,1752005835,2086,2,2,950,21,1310,7,0,1001,0,0,0,{}
1724592139455,1724592139454,1737734990068,0,1752108970,2088,2,2,951,21,1310,7,0,1001,0,0,0,{}
1724592139458,1724592139457,1737734990068,0,1752359642,2096,2,2,959,26,1310,7,0,1001,0,0,0,{}
1724592139461,1724592139460,1737734990068,0,1752359876,2096,2,2,961,28,1310,6,0,1001,0,0,0,{}
1724592139464,1724592139463,1737734990068,0,1752005433,2086,2,2,950,21,1310,7,0,1001,0,0,0,{}
1724592139467,1724592139466,1737734990068,0,1752359784,2096,2,2,945,12,1300,11,1,1001,0,0,0,{}
1724592139470,1724592139469,1737734990068,0,1751892702,2082,2,2,947,19,1310,7,0,0,0,0,0,{}
1724592139473,1724592139472,1737734990068,0,1752517886,2099,2,2,946,11,1300,14,2,1001,0,0,0,{}
1724592139476,1724592139475,1737734990068,0,1752160128,2092,2,2,947,16,1300,10,1,1001,0,0,0,{}
1724592139479,1724592139478,1737734990068,0,1752005299,2086,2,2,948,19,1310,7,0,1001,0,0,0,{}
1724592139482,1724592139481,1737734990068,0,1752160126,2092,2,2,955,24,1310,7,0,1001,0,0,0,{}
1724592139485,1724592139484,1737734990068,0,1753305236,2136,2,2,970,26,1300,11,1,1001,0,0,0,{}
1724592139488,1724592139487,1737734990068,0,1752239051,2094,2,2,948,16,1300,14,2,0,0,0,0,{}
1724592139491,1724592139490,1737734990068,0,1752109355,2088,2,2,948,18,1300,10,1,1001,0,0,0,{}
1724592139494,1724592139493,1737734990068,0,1752359847,2096,2,2,958,25,1310,7,0,1001,0,0,0,{}
1724592139497,1724592139496,1737734990068,0,1752109377,2088,2,2,950,20,1310,6,0,1001,0,0,0,{}
1724592139500,1724592139499,1737734990068,0,1752109139,2088,2,2,949,19,1310,7,0,1001,0,0,0,{}
1724592139503,1724592139502,1737734990068,0,1752160319,2092,2,2,952,21,1310,7,0,1001,0,0,0,{}
1724592139506,1724592139505,1737734990068,0,1753213165,2134,2,2,949,6,1300,28,4,1001,0,0,0,{}
1724592139509,1724592139508,1737734990068,0,1752622212,2104,2,2,970,34,1310,7,0,1001,0,0,0,{}
